IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
140348558,WARRANTS,ENROUTE TO ADULT AUTHORITY,Sunday,04/27/2014,10:50,NORTHERN,"ARREST, BOOKED",1600 Block of POLK ST,-122.420925877502,37.7919531979893,"(37.7919531979893, -122.420925877502)"
140350791,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,04/27/2014,18:30,MISSION,NONE,3700 Block of 17TH ST,-122.429159822361,37.7627389282814,"(37.7627389282814, -122.429159822361)"
146082394,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,20:05,TENDERLOIN,NONE,400 Block of TAYLOR ST,-122.411510951865,37.78620661455,"(37.78620661455, -122.411510951865)"
140350133,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,21:30,TENDERLOIN,NONE,OFARRELL ST / HYDE ST,-122.416261836834,37.7853750846376,"(37.7853750846376, -122.416261836834)"
140350387,NON-CRIMINAL,AIDED CASE,Sunday,04/27/2014,23:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140350161,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Sunday,04/27/2014,21:45,CENTRAL,NONE,200 Block of SUTTER ST,-122.403963885048,37.7897803218802,"(37.7897803218802, -122.403963885048)"
146082388,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,20:05,TENDERLOIN,NONE,400 Block of TAYLOR ST,-122.411510951865,37.78620661455,"(37.78620661455, -122.411510951865)"
140350149,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/27/2014,21:02,RICHMOND,NONE,1900 Block of DIVISADERO ST,-122.440296114336,37.7871206842173,"(37.7871206842173, -122.440296114336)"
140350105,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,04/27/2014,21:00,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406656623063,37.7568256145423,"(37.7568256145423, -122.406656623063)"
140350070,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,14:50,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140350014,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,19:35,CENTRAL,PSYCHOPATHIC CASE,300 Block of GEARY ST,-122.409063067805,37.7872190539721,"(37.7872190539721, -122.409063067805)"
140349960,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/27/2014,18:00,TARAVAL,JUVENILE CITED,3200 Block of 20TH AV,-122.476011600296,37.7290910125539,"(37.7290910125539, -122.476011600296)"
140349960,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/27/2014,18:00,TARAVAL,JUVENILE CITED,3200 Block of 20TH AV,-122.476011600296,37.7290910125539,"(37.7290910125539, -122.476011600296)"
140349954,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/27/2014,19:15,SOUTHERN,NONE,100 Block of 6TH ST,-122.408141290117,37.7805647166069,"(37.7805647166069, -122.408141290117)"
140349954,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,04/27/2014,19:15,SOUTHERN,NONE,100 Block of 6TH ST,-122.408141290117,37.7805647166069,"(37.7805647166069, -122.408141290117)"
140349891,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Sunday,04/27/2014,13:45,CENTRAL,NONE,800 Block of PACIFIC AV,-122.409112576847,37.7966498643209,"(37.7966498643209, -122.409112576847)"
140349700,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Sunday,04/27/2014,14:00,CENTRAL,NONE,600 Block of SUTTER ST,-122.411142263215,37.7888688975537,"(37.7888688975537, -122.411142263215)"
140349697,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/27/2014,16:00,CENTRAL,NONE,100 Block of POST ST,-122.404858660681,37.7887067502253,"(37.7887067502253, -122.404858660681)"
140348661,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/27/2014,12:00,SOUTHERN,"ARREST, CITED",6TH ST / FOLSOM ST,-122.405618998022,37.7785045190918,"(37.7785045190918, -122.405618998022)"
140349619,ASSAULT,BATTERY,Sunday,04/27/2014,17:15,TENDERLOIN,"ARREST, CITED",0 Block of UNITEDNATIONS PZ,-122.414283517985,37.7798026415991,"(37.7798026415991, -122.414283517985)"
140349584,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,04/27/2014,13:46,SOUTHERN,NONE,400 Block of 10TH ST,-122.410499479484,37.7709080118048,"(37.7709080118048, -122.410499479484)"
140349415,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,04/27/2014,14:20,NORTHERN,NONE,1400 Block of LARKIN ST,-122.419175777206,37.7912501781848,"(37.7912501781848, -122.419175777206)"
140349380,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/27/2014,14:15,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401495999275,37.7841738410027,"(37.7841738410027, -122.401495999275)"
140349346,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/27/2014,01:00,MISSION,NONE,1000 Block of POTRERO AV,-122.406656623063,37.7568256145423,"(37.7568256145423, -122.406656623063)"
140349255,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,04/27/2014,13:00,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408162953857,37.7805345385278,"(37.7805345385278, -122.408162953857)"
140349233,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,04/27/2014,13:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403012371759,37.775704318414,"(37.775704318414, -122.403012371759)"
140348677,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Sunday,04/27/2014,11:52,BAYVIEW,"ARREST, CITED",IOWA ST / 23RD ST,-122.39190426086,37.7551569778285,"(37.7551569778285, -122.39190426086)"
140349211,VEHICLE THEFT,STOLEN TRUCK,Sunday,04/27/2014,09:00,INGLESIDE,NONE,200 Block of MOSCOW ST,-122.425658172824,37.7241238881546,"(37.7241238881546, -122.425658172824)"
140349164,ASSAULT,BATTERY,Sunday,04/27/2014,14:36,PARK,NONE,400 Block of PARNASSUS AV,-122.456717904966,37.7637634746208,"(37.7637634746208, -122.456717904966)"
140349108,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,04/27/2014,12:00,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401495999275,37.7841738410027,"(37.7841738410027, -122.401495999275)"
140349073,RUNAWAY,RUNAWAY,Sunday,04/27/2014,14:15,MISSION,NONE,900 Block of POTRERO AV,-122.406662657485,37.7568815847062,"(37.7568815847062, -122.406662657485)"
140349067,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/27/2014,13:45,BAYVIEW,"ARREST, CITED",400 Block of RHODEISLAND ST,-122.402545811717,37.7641269174464,"(37.7641269174464, -122.402545811717)"
140349051,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Sunday,04/27/2014,13:00,INGLESIDE,NONE,SUNNYDALE AV / HAHN ST,-122.416000227907,37.7119155437753,"(37.7119155437753, -122.416000227907)"
140348702,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/27/2014,11:42,MISSION,"ARREST, BOOKED",15TH ST / VALENCIA ST,-122.422045943548,37.7665387195995,"(37.7665387195995, -122.422045943548)"
140349001,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,04/27/2014,12:27,SOUTHERN,NONE,800 Block of MARKET ST,-122.406396396348,37.7853495527403,"(37.7853495527403, -122.406396396348)"
140348956,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403675173997,37.7751775060199,"(37.7751775060199, -122.403675173997)"
140348928,NON-CRIMINAL,LOST PROPERTY,Sunday,04/27/2014,12:30,RICHMOND,NONE,5300 Block of GEARY BL,-122.476419939281,37.780499343003,"(37.780499343003, -122.476419939281)"
140348702,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,04/27/2014,11:42,MISSION,"ARREST, BOOKED",15TH ST / VALENCIA ST,-122.422045943548,37.7665387195995,"(37.7665387195995, -122.422045943548)"
140348730,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/27/2014,12:15,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.412188576436,37.785853487421,"(37.785853487421, -122.412188576436)"
140348843,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,04/27/2014,12:00,INGLESIDE,NONE,700 Block of GATES ST,-122.414291725548,37.7345398426773,"(37.7345398426773, -122.414291725548)"
140348821,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/27/2014,10:30,TENDERLOIN,NONE,100 Block of MASON ST,-122.409348148592,37.7847377238916,"(37.7847377238916, -122.409348148592)"
140348809,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Sunday,04/27/2014,12:24,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.404864532748,37.806416458209,"(37.806416458209, -122.404864532748)"
140348796,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,12:24,SOUTHERN,PSYCHOPATHIC CASE,1100 Block of MARKET ST,-122.412499579078,37.7804430348558,"(37.7804430348558, -122.412499579078)"
140349631,ROBBERY,ATTEMPTED ROBBERY CHAIN STORE WITH BODILY FORCE,Sunday,04/27/2014,16:11,INGLESIDE,NONE,4900 Block of MISSION ST,-122.438907777456,37.7193144434831,"(37.7193144434831, -122.438907777456)"
140350127,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,04/27/2014,21:45,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)"
140348683,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,10:30,INGLESIDE,NONE,0 Block of DUNCAN ST,-122.420602406374,37.7464705231661,"(37.7464705231661, -122.420602406374)"
140348655,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,04/27/2014,11:51,PARK,NONE,700 Block of BURNETT AV,-122.445594601508,37.7506093427607,"(37.7506093427607, -122.445594601508)"
140348611,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,04/27/2014,11:05,BAYVIEW,NONE,1600 Block of 22ND ST,-122.397015329483,37.7574511328262,"(37.7574511328262, -122.397015329483)"
140348592,WARRANTS,WARRANT ARREST,Sunday,04/27/2014,09:57,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407413528628,37.7845520146126,"(37.7845520146126, -122.407413528628)"
140348592,OTHER OFFENSES,PROBATION VIOLATION,Sunday,04/27/2014,09:57,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407413528628,37.7845520146126,"(37.7845520146126, -122.407413528628)"
140348592,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Sunday,04/27/2014,09:57,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407413528628,37.7845520146126,"(37.7845520146126, -122.407413528628)"
140348592,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,04/27/2014,09:57,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407413528628,37.7845520146126,"(37.7845520146126, -122.407413528628)"
146082059,NON-CRIMINAL,LOST PROPERTY,Sunday,04/27/2014,01:40,NORTHERN,NONE,GEARY BL / FRANKLIN ST,-122.423031175088,37.7854818747419,"(37.7854818747419, -122.423031175088)"
146082366,NON-CRIMINAL,LOST PROPERTY,Sunday,04/27/2014,03:00,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.407073928848,37.7832480933037,"(37.7832480933037, -122.407073928848)"
140349368,WARRANTS,WARRANT ARREST,Sunday,04/27/2014,15:55,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.404887212032,37.7865414238455,"(37.7865414238455, -122.404887212032)"
140348520,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,09:45,CENTRAL,PSYCHOPATHIC CASE,SUTTER ST / POWELL ST,-122.408597386677,37.789224205873,"(37.789224205873, -122.408597386677)"
140348445,OTHER OFFENSES,RESISTING ARREST,Sunday,04/27/2014,09:50,BAYVIEW,NONE,MENDELL ST / OAKDALE AV,-122.390346724675,37.7345993533477,"(37.7345993533477, -122.390346724675)"
140349841,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/27/2014,01:30,CENTRAL,NONE,500 Block of JACKSON ST,-122.403980509433,37.7963912486584,"(37.7963912486584, -122.403980509433)"
140349794,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/27/2014,19:00,NORTHERN,"ARREST, CITED",CHURCH ST / DUBOCE AV,-122.429128783477,37.7694556178593,"(37.7694556178593, -122.429128783477)"
140349528,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,04/27/2014,17:08,CENTRAL,JUVENILE CITED,STOCKTON ST / FRANCISCO ST,-122.41012718856,37.8050984857826,"(37.8050984857826, -122.41012718856)"
140349396,ASSAULT,BATTERY,Sunday,04/27/2014,15:15,TARAVAL,"ARREST, CITED",200 Block of MONTANA ST,-122.461227752407,37.7165505996856,"(37.7165505996856, -122.461227752407)"
140349437,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,16:30,PARK,NONE,1700 Block of FELL ST,-122.445934915772,37.7730253542132,"(37.7730253542132, -122.445934915772)"
140348780,ASSAULT,WILLFUL CRUELTY TO CHILD,Sunday,04/27/2014,12:20,CENTRAL,"ARREST, BOOKED",600 Block of BROADWAY ST,-122.40714376481,37.7978413649393,"(37.7978413649393, -122.40714376481)"
140348780,ASSAULT,THREATS AGAINST LIFE,Sunday,04/27/2014,12:20,CENTRAL,"ARREST, BOOKED",600 Block of BROADWAY ST,-122.40714376481,37.7978413649393,"(37.7978413649393, -122.40714376481)"
140349716,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/27/2014,17:37,TARAVAL,"ARREST, CITED",WINSTON DR / 20TH AV,-122.476039359733,37.7269494355268,"(37.7269494355268, -122.476039359733)"
140349590,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,04/27/2014,13:00,INGLESIDE,"ARREST, CITED",SAN JOSE AV / KINGSTON ST,-122.423523585655,37.7416878777928,"(37.7416878777928, -122.423523585655)"
140349603,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,04/27/2014,12:00,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.415222720902,37.8082520433322,"(37.8082520433322, -122.415222720902)"
140349788,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Sunday,04/27/2014,16:45,SOUTHERN,"ARREST, CITED",700 Block of MISSION ST,-122.403890223654,37.784623766879,"(37.784623766879, -122.403890223654)"
140350092,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,04/27/2014,20:23,SOUTHERN,NONE,800 Block of BRYANT ST,-122.404254647915,37.7747207897461,"(37.7747207897461, -122.404254647915)"
140350086,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/27/2014,20:35,BAYVIEW,NONE,MANSELL ST / BRUSSELS ST,-122.403035207179,37.7210230475104,"(37.7210230475104, -122.403035207179)"
140348746,ASSAULT,BATTERY,Sunday,04/27/2014,12:09,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.396311721534,37.7543538198062,"(37.7543538198062, -122.396311721534)"
140348558,OTHER OFFENSES,RESISTING ARREST,Sunday,04/27/2014,10:50,NORTHERN,"ARREST, BOOKED",1600 Block of POLK ST,-122.420925877502,37.7919531979893,"(37.7919531979893, -122.420925877502)"
140348746,KIDNAPPING,FALSE IMPRISONMENT,Sunday,04/27/2014,12:09,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.396311721534,37.7543538198062,"(37.7543538198062, -122.396311721534)"
140348495,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/27/2014,10:40,TARAVAL,"ARREST, CITED",JOHNMUIR DR / LAKE MERCED BL,-122.485736249604,37.7081535998314,"(37.7081535998314, -122.485736249604)"
140348003,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Sunday,04/27/2014,02:37,TARAVAL,"ARREST, CITED",1800 Block of 20TH AV,-122.4775028421,37.752945423659,"(37.752945423659, -122.4775028421)"
140349766,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,16:45,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407591651722,37.7844102153192,"(37.7844102153192, -122.407591651722)"
146083079,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,20:05,CENTRAL,NONE,700 Block of TAYLOR ST,-122.412071253309,37.7890150724996,"(37.7890150724996, -122.412071253309)"
140347986,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,04/27/2014,00:13,TARAVAL,NONE,200 Block of SKYLINEBLVD HY,-122.499476877894,37.731196942383,"(37.731196942383, -122.499476877894)"
140348473,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,10:23,SOUTHERN,PSYCHOPATHIC CASE,0 Block of LUCERNE ST,-122.401767266476,37.7735889557896,"(37.7735889557896, -122.401767266476)"
140349465,WARRANTS,WARRANT ARREST,Sunday,04/27/2014,16:46,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.450230836017,37.7696214328437,"(37.7696214328437, -122.450230836017)"
140369996,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,04/27/2014,19:45,NORTHERN,NONE,1400 Block of VALLEJO ST,-122.42116435179,37.797034045906,"(37.797034045906, -122.42116435179)"
140348417,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,04/27/2014,09:54,MISSION,NONE,21ST ST / POTRERO AV,-122.406803042609,37.7577626731426,"(37.7577626731426, -122.406803042609)"
140348401,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,09:39,MISSION,PSYCHOPATHIC CASE,200 Block of POTRERO AV,-122.407606605914,37.7667570566112,"(37.7667570566112, -122.407606605914)"
146083035,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/27/2014,22:40,CENTRAL,NONE,LEAVENWORTH ST / BUSH ST,-122.415373701241,37.7893203404507,"(37.7893203404507, -122.415373701241)"
140365790,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,04/27/2014,20:00,INGLESIDE,NONE,100 Block of ELLSWORTH ST,-122.414603268327,37.7413389787937,"(37.7413389787937, -122.414603268327)"
140349471,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,16:40,INGLESIDE,PSYCHOPATHIC CASE,1600 Block of VALENCIA ST,-122.42008020988,37.7455640793764,"(37.7455640793764, -122.42008020988)"
140348746,TRESPASS,TRESPASSING,Sunday,04/27/2014,12:09,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.396311721534,37.7543538198062,"(37.7543538198062, -122.396311721534)"
140348423,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,10:09,PARK,"ARREST, CITED",HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,"(37.7700061988358, -122.446933310975)"
140348376,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/27/2014,09:25,MISSION,"ARREST, CITED",16TH ST / POTRERO AV,-122.407538332319,37.7657827544276,"(37.7657827544276, -122.407538332319)"
140348398,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,09:29,NORTHERN,NONE,FELL ST / OCTAVIA ST,-122.424436633246,37.7757403536826,"(37.7757403536826, -122.424436633246)"
146082974,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,04/27/2014,11:30,CENTRAL,NONE,300 Block of SUTTER ST,-122.405648387661,37.7896332575034,"(37.7896332575034, -122.405648387661)"
146082968,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,04/27/2014,23:15,CENTRAL,NONE,LEAVENWORTH ST / POST ST,-122.414996719991,37.7874530734464,"(37.7874530734464, -122.414996719991)"
140348837,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,04/27/2014,12:20,BAYVIEW,NONE,1600 Block of NEWCOMB AV,-122.390727425591,37.7359032316701,"(37.7359032316701, -122.390727425591)"
140348354,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,06:30,TARAVAL,PSYCHOPATHIC CASE,1900 Block of OCEAN AV,-122.462239211733,37.725238613006,"(37.725238613006, -122.462239211733)"
140348285,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/27/2014,08:10,MISSION,NONE,MISSION ST / 20TH ST,-122.419052694349,37.7586324051562,"(37.7586324051562, -122.419052694349)"
140348166,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/27/2014,02:30,BAYVIEW,NONE,CESAR CHAVEZ ST / MINNESOTA ST,-122.389479582052,37.7501470579452,"(37.7501470579452, -122.389479582052)"
140348887,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,04/27/2014,13:06,NORTHERN,"ARREST, BOOKED",DUBOCE AV / BELCHER ST,-122.430248343917,37.769393339413,"(37.769393339413, -122.430248343917)"
140348332,ASSAULT,BATTERY,Sunday,04/27/2014,08:25,NORTHERN,"ARREST, BOOKED",1500 Block of WEBSTER ST,-122.431379918362,37.7852120019231,"(37.7852120019231, -122.431379918362)"
140348887,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,04/27/2014,13:06,NORTHERN,"ARREST, BOOKED",DUBOCE AV / BELCHER ST,-122.430248343917,37.769393339413,"(37.769393339413, -122.430248343917)"
140348332,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,04/27/2014,08:25,NORTHERN,"ARREST, BOOKED",1500 Block of WEBSTER ST,-122.431379918362,37.7852120019231,"(37.7852120019231, -122.431379918362)"
140348116,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,04/27/2014,03:10,MISSION,NONE,2900 Block of 16TH ST,-122.417748043989,37.7651328236939,"(37.7651328236939, -122.417748043989)"
140348053,ASSAULT,BATTERY,Sunday,04/27/2014,02:20,MISSION,NONE,2000 Block of MISSION ST,-122.4196775783,37.7646710693875,"(37.7646710693875, -122.4196775783)"
149001878,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,04/27/2014,01:56,TARAVAL,NONE,200 Block of FONT BL,-122.474772818892,37.7162316343782,"(37.7162316343782, -122.474772818892)"
140350064,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/27/2014,20:46,BAYVIEW,PSYCHOPATHIC CASE,1600 Block of REVERE AV,-122.391145620608,37.7320837393686,"(37.7320837393686, -122.391145620608)"
146082899,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,22:40,CENTRAL,NONE,700 Block of TAYLOR ST,-122.412023646479,37.789259333797,"(37.789259333797, -122.412023646479)"
146082883,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,18:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409650183915,37.7985799469292,"(37.7985799469292, -122.409650183915)"
146082877,NON-CRIMINAL,LOST PROPERTY,Sunday,04/27/2014,17:00,CENTRAL,NONE,200 Block of SANSOME ST,-122.400938545423,37.7923346482983,"(37.7923346482983, -122.400938545423)"
140348887,OTHER OFFENSES,PROBATION VIOLATION,Sunday,04/27/2014,13:06,NORTHERN,"ARREST, BOOKED",DUBOCE AV / BELCHER ST,-122.430248343917,37.769393339413,"(37.769393339413, -122.430248343917)"
146082855,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/27/2014,15:30,CENTRAL,NONE,JONES ST / BAY ST,-122.416891536622,37.8052112316081,"(37.8052112316081, -122.416891536622)"
140348047,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,04/27/2014,01:55,TARAVAL,NONE,0 Block of ENTRADA CT,-122.468476978183,37.7249476953971,"(37.7249476953971, -122.468476978183)"
146082849,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,04/27/2014,02:20,CENTRAL,NONE,2000 Block of STOCKTON ST,-122.40992809254,37.804810424845,"(37.804810424845, -122.40992809254)"
140349283,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,04/27/2014,15:00,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.419579937903,37.7118498179458,"(37.7118498179458, -122.419579937903)"
140349487,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/27/2014,15:37,TENDERLOIN,JUVENILE CITED,0 Block of OFARRELL ST,-122.405795379675,37.7867246331696,"(37.7867246331696, -122.405795379675)"
140348081,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,04/27/2014,02:50,TENDERLOIN,"ARREST, BOOKED",300 Block of OFARRELL ST,-122.410225059558,37.7861020865174,"(37.7861020865174, -122.410225059558)"
140347970,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,04/27/2014,00:30,SOUTHERN,NONE,200 Block of 9TH ST,-122.424919566411,37.7438394966397,"(37.7438394966397, -122.424919566411)"
